Species ID,Common Name,Scientific Name,Family,Category,Status,Elevation Min,Elevation Max,Sensitivity
flora-1634,"Buttercup (Ranunculus sp.)","Ranunculus specio-1634","Plant Family","Herb",LC,1000,2176,low
flora-1635,"Monkshood (Aconitum sp.)","Aconitum specio-1635","Plant Family","Herb",LC,1134,1636,low
flora-1636,"Windflower (Anemone sp.)","Anemone specio-1636","Plant Family","Herb",VU,1450,3274,medium
flora-1637,"Knotweed (Polygonum sp.)","Polygonum specio-1637","Plant Family","Herb",LC,1000,2136,low
flora-1638,"Barberry (Berberis sp.)","Berberis specio-1638","Plant Family","Shrub",LC,1316,3790,low
flora-1639,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1639","Plant Family","Shrub/Tree",LC,2250,4716,low
flora-1640,"Pine (Pinus sp.)","Pinus specio-1640","Plant Family","Tree",LC,1000,3000,low
flora-1641,"Fir (Abies sp.)","Abies specio-1641","Plant Family","Tree",LC,1293,2863,low
flora-1642,"Spruce (Picea sp.)","Picea specio-1642","Plant Family","Tree",LC,1601,3155,low
flora-1643,"Juniper (Juniperus sp.)","Juniperus specio-1643","Plant Family","Tree/Shrub",LC,2138,4426,low
flora-1644,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1644","Plant Family","Herb/Shrub",VU,1314,3797,medium
flora-1645,"Saw-wort (Saussurea sp.)","Saussurea specio-1645","Plant Family","Alpine Herb",CR,2709,5178,critical
flora-1646,"Fescue Grass (Festuca sp.)","Festuca specio-1646","Plant Family","Grass",LC,1220,2865,low
flora-1647,"Bluegrass (Poa sp.)","Poa specio-1647","Plant Family","Grass",LC,1167,3332,low
flora-1648,"Feather Grass (Stipa sp.)","Stipa specio-1648","Plant Family","Grass",LC,1722,3598,low
flora-1649,"Cinquefoil (Potentilla sp.)","Potentilla specio-1649","Plant Family","Herb",LC,1550,2056,low
flora-1650,"Wild Rose (Rosa sp.)","Rosa specio-1650","Plant Family","Shrub",LC,1050,1897,low
flora-1651,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1651","Plant Family","Shrub/Climber",LC,1000,3230,low
flora-1652,"Primrose (Primula sp.)","Primula specio-1652","Plant Family","Alpine Herb",LC,1070,1646,low
flora-1653,"Rock Jasmine (Androsace sp.)","Androsace specio-1653","Plant Family","Alpine Herb",NT,1610,3616,low
flora-1654,"Gentian (Gentiana sp.)","Gentiana specio-1654","Plant Family","Alpine Herb",LC,1463,3841,low
flora-1655,"Catmint (Nepeta sp.)","Nepeta specio-1655","Plant Family","Herb",LC,1202,2344,low
flora-1656,"Sage (Salvia sp.)","Salvia specio-1656","Plant Family","Herb",LC,1411,3526,low
flora-1657,"Milkvetch (Astragalus sp.)","Astragalus specio-1657","Plant Family","Herb/Shrub",NT,1090,2941,low
flora-1658,"Sedge (Carex sp.)","Carex specio-1658","Plant Family","Sedge",VU,1000,3047,medium
flora-1659,"Bog Sedge (Kobresia sp.)","Kobresia specio-1659","Plant Family","Sedge",LC,1736,3603,low
flora-1660,"Willow (Salix sp.)","Salix specio-1660","Plant Family","Tree/Shrub",LC,1000,3019,low
flora-1661,"Corydalis (Corydalis sp.)","Corydalis specio-1661","Plant Family","Herb",LC,1839,3319,low
flora-1662,"Lousewort (Pedicularis sp.)","Pedicularis specio-1662","Plant Family","Herb",LC,1907,3915,low
flora-1663,"Campion (Silene sp.)","Silene specio-1663","Plant Family","Herb",LC,1294,2185,low
flora-1664,"Willowherb (Epilobium sp.)","Epilobium specio-1664","Plant Family","Herb",EN,1003,1594,high
flora-1665,"Buttercup (Ranunculus sp.)","Ranunculus specio-1665","Plant Family","Herb",LC,1000,2004,low
flora-1666,"Monkshood (Aconitum sp.)","Aconitum specio-1666","Plant Family","Herb",CR,1850,3493,critical
flora-1667,"Windflower (Anemone sp.)","Anemone specio-1667","Plant Family","Herb",LC,1755,2906,low
flora-1668,"Knotweed (Polygonum sp.)","Polygonum specio-1668","Plant Family","Herb",VU,1000,1678,medium
flora-1669,"Barberry (Berberis sp.)","Berberis specio-1669","Plant Family","Shrub",LC,1191,2072,low
flora-1670,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1670","Plant Family","Shrub/Tree",LC,1996,2843,low
flora-1671,"Pine (Pinus sp.)","Pinus specio-1671","Plant Family","Tree",LC,1000,2320,low
flora-1672,"Fir (Abies sp.)","Abies specio-1672","Plant Family","Tree",LC,1910,2689,low
flora-1673,"Spruce (Picea sp.)","Picea specio-1673","Plant Family","Tree",LC,1498,2180,low
flora-1674,"Juniper (Juniperus sp.)","Juniperus specio-1674","Plant Family","Tree/Shrub",LC,1439,2524,low
flora-1675,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1675","Plant Family","Herb/Shrub",LC,1062,2183,low
flora-1676,"Saw-wort (Saussurea sp.)","Saussurea specio-1676","Plant Family","Alpine Herb",LC,1548,2848,low
flora-1677,"Fescue Grass (Festuca sp.)","Festuca specio-1677","Plant Family","Grass",LC,1471,2498,low
flora-1678,"Bluegrass (Poa sp.)","Poa specio-1678","Plant Family","Grass",NT,1359,2749,low
flora-1679,"Feather Grass (Stipa sp.)","Stipa specio-1679","Plant Family","Grass",LC,1093,2432,low
flora-1680,"Cinquefoil (Potentilla sp.)","Potentilla specio-1680","Plant Family","Herb",LC,1751,2320,low
flora-1681,"Wild Rose (Rosa sp.)","Rosa specio-1681","Plant Family","Shrub",LC,1358,3799,low
flora-1682,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1682","Plant Family","Shrub/Climber",LC,1000,2433,low
flora-1683,"Primrose (Primula sp.)","Primula specio-1683","Plant Family","Alpine Herb",LC,1915,3858,low
flora-1684,"Rock Jasmine (Androsace sp.)","Androsace specio-1684","Plant Family","Alpine Herb",NT,1569,3544,low
flora-1685,"Gentian (Gentiana sp.)","Gentiana specio-1685","Plant Family","Alpine Herb",LC,1585,2976,low
flora-1686,"Catmint (Nepeta sp.)","Nepeta specio-1686","Plant Family","Herb",NT,1026,2820,low
flora-1687,"Sage (Salvia sp.)","Salvia specio-1687","Plant Family","Herb",LC,1146,1800,low
flora-1688,"Milkvetch (Astragalus sp.)","Astragalus specio-1688","Plant Family","Herb/Shrub",LC,1062,3463,low
flora-1689,"Sedge (Carex sp.)","Carex specio-1689","Plant Family","Sedge",LC,1000,2523,low
flora-1690,"Bog Sedge (Kobresia sp.)","Kobresia specio-1690","Plant Family","Sedge",LC,2750,3314,low
flora-1691,"Willow (Salix sp.)","Salix specio-1691","Plant Family","Tree/Shrub",NT,1000,1924,low
flora-1692,"Corydalis (Corydalis sp.)","Corydalis specio-1692","Plant Family","Herb",LC,1176,2535,low
flora-1693,"Lousewort (Pedicularis sp.)","Pedicularis specio-1693","Plant Family","Herb",NT,2304,4238,low
flora-1694,"Campion (Silene sp.)","Silene specio-1694","Plant Family","Herb",LC,1477,3019,low
flora-1695,"Willowherb (Epilobium sp.)","Epilobium specio-1695","Plant Family","Herb",LC,1037,1738,low
flora-1696,"Buttercup (Ranunculus sp.)","Ranunculus specio-1696","Plant Family","Herb",LC,1000,2149,low
flora-1697,"Monkshood (Aconitum sp.)","Aconitum specio-1697","Plant Family","Herb",LC,2423,3354,low
flora-1698,"Windflower (Anemone sp.)","Anemone specio-1698","Plant Family","Herb",LC,1284,2243,low
flora-1699,"Knotweed (Polygonum sp.)","Polygonum specio-1699","Plant Family","Herb",NT,1000,3271,low
flora-1700,"Barberry (Berberis sp.)","Berberis specio-1700","Plant Family","Shrub",LC,1351,3690,low
flora-1701,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1701","Plant Family","Shrub/Tree",LC,1085,1891,low
flora-1702,"Pine (Pinus sp.)","Pinus specio-1702","Plant Family","Tree",LC,1000,2563,low
flora-1703,"Fir (Abies sp.)","Abies specio-1703","Plant Family","Tree",LC,1842,3888,low
flora-1704,"Spruce (Picea sp.)","Picea specio-1704","Plant Family","Tree",LC,1444,3848,low
flora-1705,"Juniper (Juniperus sp.)","Juniperus specio-1705","Plant Family","Tree/Shrub",LC,2184,4019,low
flora-1706,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1706","Plant Family","Herb/Shrub",NT,1465,3813,low
flora-1707,"Saw-wort (Saussurea sp.)","Saussurea specio-1707","Plant Family","Alpine Herb",LC,2960,4126,low
flora-1708,"Fescue Grass (Festuca sp.)","Festuca specio-1708","Plant Family","Grass",LC,1031,2918,low
flora-1709,"Bluegrass (Poa sp.)","Poa specio-1709","Plant Family","Grass",NT,1085,2011,low
flora-1710,"Feather Grass (Stipa sp.)","Stipa specio-1710","Plant Family","Grass",CR,1140,1756,critical
flora-1711,"Cinquefoil (Potentilla sp.)","Potentilla specio-1711","Plant Family","Herb",LC,1151,2393,low
flora-1712,"Wild Rose (Rosa sp.)","Rosa specio-1712","Plant Family","Shrub",NT,1390,3122,low
flora-1713,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1713","Plant Family","Shrub/Climber",LC,1000,1514,low
flora-1714,"Primrose (Primula sp.)","Primula specio-1714","Plant Family","Alpine Herb",NT,1959,3327,low
flora-1715,"Rock Jasmine (Androsace sp.)","Androsace specio-1715","Plant Family","Alpine Herb",LC,2332,4393,low
flora-1716,"Gentian (Gentiana sp.)","Gentiana specio-1716","Plant Family","Alpine Herb",LC,1074,3022,low
flora-1717,"Catmint (Nepeta sp.)","Nepeta specio-1717","Plant Family","Herb",NT,1016,1788,low
flora-1718,"Sage (Salvia sp.)","Salvia specio-1718","Plant Family","Herb",LC,1163,2820,low
flora-1719,"Milkvetch (Astragalus sp.)","Astragalus specio-1719","Plant Family","Herb/Shrub",LC,1227,2198,low
flora-1720,"Sedge (Carex sp.)","Carex specio-1720","Plant Family","Sedge",LC,1000,2059,low
flora-1721,"Bog Sedge (Kobresia sp.)","Kobresia specio-1721","Plant Family","Sedge",LC,1465,2180,low
flora-1722,"Willow (Salix sp.)","Salix specio-1722","Plant Family","Tree/Shrub",LC,1000,2985,low
flora-1723,"Corydalis (Corydalis sp.)","Corydalis specio-1723","Plant Family","Herb",LC,1173,3176,low
flora-1724,"Lousewort (Pedicularis sp.)","Pedicularis specio-1724","Plant Family","Herb",VU,1597,2546,medium
flora-1725,"Campion (Silene sp.)","Silene specio-1725","Plant Family","Herb",LC,1249,2754,low
flora-1726,"Willowherb (Epilobium sp.)","Epilobium specio-1726","Plant Family","Herb",LC,1061,2527,low
flora-1727,"Buttercup (Ranunculus sp.)","Ranunculus specio-1727","Plant Family","Herb",VU,1000,3269,medium
flora-1728,"Monkshood (Aconitum sp.)","Aconitum specio-1728","Plant Family","Herb",LC,1073,2708,low
flora-1729,"Windflower (Anemone sp.)","Anemone specio-1729","Plant Family","Herb",LC,1488,3215,low
flora-1730,"Knotweed (Polygonum sp.)","Polygonum specio-1730","Plant Family","Herb",NT,1000,2959,low
flora-1731,"Barberry (Berberis sp.)","Berberis specio-1731","Plant Family","Shrub",LC,1311,3510,low
flora-1732,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1732","Plant Family","Shrub/Tree",LC,2119,4334,low
flora-1733,"Pine (Pinus sp.)","Pinus specio-1733","Plant Family","Tree",LC,1000,1543,low
flora-1734,"Fir (Abies sp.)","Abies specio-1734","Plant Family","Tree",LC,1441,2125,low
flora-1735,"Spruce (Picea sp.)","Picea specio-1735","Plant Family","Tree",LC,1765,2468,low
flora-1736,"Juniper (Juniperus sp.)","Juniperus specio-1736","Plant Family","Tree/Shrub",LC,2360,3421,low
flora-1737,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1737","Plant Family","Herb/Shrub",LC,1487,3734,low
flora-1738,"Saw-wort (Saussurea sp.)","Saussurea specio-1738","Plant Family","Alpine Herb",EN,2686,3738,high
flora-1739,"Fescue Grass (Festuca sp.)","Festuca specio-1739","Plant Family","Grass",EN,1374,2543,high
flora-1740,"Bluegrass (Poa sp.)","Poa specio-1740","Plant Family","Grass",LC,1006,2289,low
flora-1741,"Feather Grass (Stipa sp.)","Stipa specio-1741","Plant Family","Grass",LC,1955,4401,low
flora-1742,"Cinquefoil (Potentilla sp.)","Potentilla specio-1742","Plant Family","Herb",LC,1435,2113,low
flora-1743,"Wild Rose (Rosa sp.)","Rosa specio-1743","Plant Family","Shrub",LC,1138,2169,low
flora-1744,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1744","Plant Family","Shrub/Climber",LC,1000,3158,low
flora-1745,"Primrose (Primula sp.)","Primula specio-1745","Plant Family","Alpine Herb",LC,1278,2891,low
flora-1746,"Rock Jasmine (Androsace sp.)","Androsace specio-1746","Plant Family","Alpine Herb",LC,2824,4471,low
flora-1747,"Gentian (Gentiana sp.)","Gentiana specio-1747","Plant Family","Alpine Herb",LC,1022,2240,low
flora-1748,"Catmint (Nepeta sp.)","Nepeta specio-1748","Plant Family","Herb",LC,1079,1672,low
flora-1749,"Sage (Salvia sp.)","Salvia specio-1749","Plant Family","Herb",LC,1133,3043,low
flora-1750,"Milkvetch (Astragalus sp.)","Astragalus specio-1750","Plant Family","Herb/Shrub",LC,1480,3208,low
flora-1751,"Sedge (Carex sp.)","Carex specio-1751","Plant Family","Sedge",LC,1000,1769,low
flora-1752,"Bog Sedge (Kobresia sp.)","Kobresia specio-1752","Plant Family","Sedge",LC,2611,4248,low
flora-1753,"Willow (Salix sp.)","Salix specio-1753","Plant Family","Tree/Shrub",LC,1000,3467,low
flora-1754,"Corydalis (Corydalis sp.)","Corydalis specio-1754","Plant Family","Herb",LC,1125,3240,low
flora-1755,"Lousewort (Pedicularis sp.)","Pedicularis specio-1755","Plant Family","Herb",LC,2288,3199,low
flora-1756,"Campion (Silene sp.)","Silene specio-1756","Plant Family","Herb",LC,1343,2630,low
flora-1757,"Willowherb (Epilobium sp.)","Epilobium specio-1757","Plant Family","Herb",LC,1222,2658,low
flora-1758,"Buttercup (Ranunculus sp.)","Ranunculus specio-1758","Plant Family","Herb",EN,1000,2728,high
flora-1759,"Monkshood (Aconitum sp.)","Aconitum specio-1759","Plant Family","Herb",LC,1393,2211,low
flora-1760,"Windflower (Anemone sp.)","Anemone specio-1760","Plant Family","Herb",LC,1933,4023,low
flora-1761,"Knotweed (Polygonum sp.)","Polygonum specio-1761","Plant Family","Herb",NT,1000,1937,low
flora-1762,"Barberry (Berberis sp.)","Berberis specio-1762","Plant Family","Shrub",EN,1404,3580,high
flora-1763,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1763","Plant Family","Shrub/Tree",LC,1114,2863,low
flora-1764,"Pine (Pinus sp.)","Pinus specio-1764","Plant Family","Tree",LC,1000,3063,low
flora-1765,"Fir (Abies sp.)","Abies specio-1765","Plant Family","Tree",LC,1975,2698,low
flora-1766,"Spruce (Picea sp.)","Picea specio-1766","Plant Family","Tree",LC,1827,2924,low
flora-1767,"Juniper (Juniperus sp.)","Juniperus specio-1767","Plant Family","Tree/Shrub",LC,2114,4350,low
flora-1768,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1768","Plant Family","Herb/Shrub",NT,1174,2898,low
flora-1769,"Saw-wort (Saussurea sp.)","Saussurea specio-1769","Plant Family","Alpine Herb",LC,2324,3944,low
flora-1770,"Fescue Grass (Festuca sp.)","Festuca specio-1770","Plant Family","Grass",LC,1094,2215,low
flora-1771,"Bluegrass (Poa sp.)","Poa specio-1771","Plant Family","Grass",LC,1382,2907,low
flora-1772,"Feather Grass (Stipa sp.)","Stipa specio-1772","Plant Family","Grass",LC,1552,3581,low
flora-1773,"Cinquefoil (Potentilla sp.)","Potentilla specio-1773","Plant Family","Herb",LC,1527,2084,low
flora-1774,"Wild Rose (Rosa sp.)","Rosa specio-1774","Plant Family","Shrub",EN,1116,3271,high
flora-1775,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1775","Plant Family","Shrub/Climber",LC,1000,2197,low
flora-1776,"Primrose (Primula sp.)","Primula specio-1776","Plant Family","Alpine Herb",LC,1505,2257,low
flora-1777,"Rock Jasmine (Androsace sp.)","Androsace specio-1777","Plant Family","Alpine Herb",LC,1444,3520,low
flora-1778,"Gentian (Gentiana sp.)","Gentiana specio-1778","Plant Family","Alpine Herb",LC,1267,3132,low
flora-1779,"Catmint (Nepeta sp.)","Nepeta specio-1779","Plant Family","Herb",LC,1202,2088,low
flora-1780,"Sage (Salvia sp.)","Salvia specio-1780","Plant Family","Herb",LC,1358,1991,low
flora-1781,"Milkvetch (Astragalus sp.)","Astragalus specio-1781","Plant Family","Herb/Shrub",LC,1149,2090,low
flora-1782,"Sedge (Carex sp.)","Carex specio-1782","Plant Family","Sedge",LC,1000,1938,low
flora-1783,"Bog Sedge (Kobresia sp.)","Kobresia specio-1783","Plant Family","Sedge",NT,1811,3304,low
flora-1784,"Willow (Salix sp.)","Salix specio-1784","Plant Family","Tree/Shrub",NT,1000,3416,low
flora-1785,"Corydalis (Corydalis sp.)","Corydalis specio-1785","Plant Family","Herb",LC,1288,3385,low
flora-1786,"Lousewort (Pedicularis sp.)","Pedicularis specio-1786","Plant Family","Herb",LC,1223,3318,low
flora-1787,"Campion (Silene sp.)","Silene specio-1787","Plant Family","Herb",LC,1420,2760,low
flora-1788,"Willowherb (Epilobium sp.)","Epilobium specio-1788","Plant Family","Herb",LC,1413,2871,low
flora-1789,"Buttercup (Ranunculus sp.)","Ranunculus specio-1789","Plant Family","Herb",LC,1000,2560,low
flora-1790,"Monkshood (Aconitum sp.)","Aconitum specio-1790","Plant Family","Herb",LC,1931,4133,low
flora-1791,"Windflower (Anemone sp.)","Anemone specio-1791","Plant Family","Herb",LC,1556,3865,low
flora-1792,"Knotweed (Polygonum sp.)","Polygonum specio-1792","Plant Family","Herb",LC,1000,3201,low
flora-1793,"Barberry (Berberis sp.)","Berberis specio-1793","Plant Family","Shrub",NT,1019,2745,low
flora-1794,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1794","Plant Family","Shrub/Tree",LC,1754,3657,low
flora-1795,"Pine (Pinus sp.)","Pinus specio-1795","Plant Family","Tree",LC,1000,1734,low
flora-1796,"Fir (Abies sp.)","Abies specio-1796","Plant Family","Tree",LC,1012,3397,low
flora-1797,"Spruce (Picea sp.)","Picea specio-1797","Plant Family","Tree",LC,1132,2585,low
flora-1798,"Juniper (Juniperus sp.)","Juniperus specio-1798","Plant Family","Tree/Shrub",VU,1229,3047,medium
flora-1799,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1799","Plant Family","Herb/Shrub",LC,1095,1944,low
flora-1800,"Saw-wort (Saussurea sp.)","Saussurea specio-1800","Plant Family","Alpine Herb",NT,1222,3065,low
flora-1801,"Fescue Grass (Festuca sp.)","Festuca specio-1801","Plant Family","Grass",LC,1034,2313,low
flora-1802,"Bluegrass (Poa sp.)","Poa specio-1802","Plant Family","Grass",EN,1371,3634,high
flora-1803,"Feather Grass (Stipa sp.)","Stipa specio-1803","Plant Family","Grass",VU,1255,2200,medium
flora-1804,"Cinquefoil (Potentilla sp.)","Potentilla specio-1804","Plant Family","Herb",LC,1148,3639,low
flora-1805,"Wild Rose (Rosa sp.)","Rosa specio-1805","Plant Family","Shrub",LC,1261,2420,low
flora-1806,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1806","Plant Family","Shrub/Climber",LC,1000,2079,low
flora-1807,"Primrose (Primula sp.)","Primula specio-1807","Plant Family","Alpine Herb",LC,2449,4561,low
flora-1808,"Rock Jasmine (Androsace sp.)","Androsace specio-1808","Plant Family","Alpine Herb",LC,2268,4598,low
flora-1809,"Gentian (Gentiana sp.)","Gentiana specio-1809","Plant Family","Alpine Herb",LC,1623,2424,low
flora-1810,"Catmint (Nepeta sp.)","Nepeta specio-1810","Plant Family","Herb",LC,1232,2633,low
flora-1811,"Sage (Salvia sp.)","Salvia specio-1811","Plant Family","Herb",VU,1418,3716,medium
flora-1812,"Milkvetch (Astragalus sp.)","Astragalus specio-1812","Plant Family","Herb/Shrub",LC,1167,3446,low
flora-1813,"Sedge (Carex sp.)","Carex specio-1813","Plant Family","Sedge",LC,1000,2528,low
flora-1814,"Bog Sedge (Kobresia sp.)","Kobresia specio-1814","Plant Family","Sedge",LC,1067,2324,low
flora-1815,"Willow (Salix sp.)","Salix specio-1815","Plant Family","Tree/Shrub",NT,1000,1707,low
flora-1816,"Corydalis (Corydalis sp.)","Corydalis specio-1816","Plant Family","Herb",LC,1119,2573,low
flora-1817,"Lousewort (Pedicularis sp.)","Pedicularis specio-1817","Plant Family","Herb",LC,2408,3866,low
flora-1818,"Campion (Silene sp.)","Silene specio-1818","Plant Family","Herb",LC,1428,3051,low
flora-1819,"Willowherb (Epilobium sp.)","Epilobium specio-1819","Plant Family","Herb",LC,1169,2590,low
flora-1820,"Buttercup (Ranunculus sp.)","Ranunculus specio-1820","Plant Family","Herb",LC,1000,2950,low
flora-1821,"Monkshood (Aconitum sp.)","Aconitum specio-1821","Plant Family","Herb",LC,2445,3374,low
flora-1822,"Windflower (Anemone sp.)","Anemone specio-1822","Plant Family","Herb",LC,1180,2951,low
flora-1823,"Knotweed (Polygonum sp.)","Polygonum specio-1823","Plant Family","Herb",LC,1000,3174,low
flora-1824,"Barberry (Berberis sp.)","Berberis specio-1824","Plant Family","Shrub",VU,1388,3052,medium
flora-1825,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1825","Plant Family","Shrub/Tree",LC,2472,4097,low
flora-1826,"Pine (Pinus sp.)","Pinus specio-1826","Plant Family","Tree",LC,1000,2101,low
flora-1827,"Fir (Abies sp.)","Abies specio-1827","Plant Family","Tree",LC,1404,3245,low
flora-1828,"Spruce (Picea sp.)","Picea specio-1828","Plant Family","Tree",NT,1274,2607,low
